chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr10	126848377	126851278	intergenic|chr10:126848377-126851278	ADAM12	128077127		0.023706
chr10	126848377	126851278	intergenic|chr10:126848377-126851278	DOCK1	128593977		0.021394
chr10	127574267	127575107	intergenic|chr10:127574267-127575107	DHX32	127569884		0.027231
chr10	127574267	127575107	intergenic|chr10:127574267-127575107	FANK1	127585107		0.064551
chr10	127583195	127583695	intergenic|chr10:127583195-127583695	FANK1	127585107		0.058949
chr10	127590807	127592434	genic|chr10:127590807-127592434	FANK1	127585107		0.097756
chr10	127593696	127594196	genic|chr10:127593696-127594196	FANK1	127585107		0.020269
chr10	127864131	127864903	genic|chr10:127864131-127864903	LOC399815	124639148		0.024699
chr10	127864131	127864903	genic|chr10:127864131-127864903	FAM24B-CUZD1	124639157		0.024699
chr10	127864131	127864903	genic|chr10:127864131-127864903	FAM24B	124639157		0.024699
chr10	128075507	128076007	genic|chr10:128075507-128076007	ADAM12	128077127		0.124011
chr10	129533144	129533644	intergenic|chr10:129533144-129533644	FOXI2	129535537		0.100999
chr10	129536521	129537021	genic|chr10:129536521-129537021	FOXI2	129535537		0.102060
chr10	131763283	131763783	intergenic|chr10:131763283-131763783	EBF3	131762091		0.125887
chr10	131935277	131935777	genic|chr10:131935277-131935777	GLRX3	131934638		0.110565
chr10	133794122	133794622	genic|chr10:133794122-133794622	BNIP3	133795517		0.156811
chr10	134257325	134258008	intergenic|chr10:134257325-134258008	C10orf91	134258713		0.323882
chr10	134753748	134754248	genic|chr10:134753748-134754248	CFAP46	134756089		0.113285
chr10	134785556	134786112	genic|chr10:134785556-134786112	CFAP46	134756089		0.039251
chr10	134964873	134965624	intergenic|chr10:134964873-134965624	KNDC1	134973957		0.129649
chr10	134972327	134973216	intergenic|chr10:134972327-134973216	KNDC1	134973957		0.229296
chr10	134974508	134975160	genic|chr10:134974508-134975160	KNDC1	134973957		0.109493
chr10	135048958	135049458	intergenic|chr10:135048958-135049458	ADAM8	135090407		0.025465
chr10	135049890	135050524	intergenic|chr10:135049890-135050524	VENTX	135051407		0.144434
chr11	189769	190365	intergenic|chr11:189769-190365	SCGB1C1	193079		0.165675
chr11	189769	190365	intergenic|chr11:189769-190365	SCGB1C2	193079		0.165675
chr11	191931	192431	intergenic|chr11:191931-192431	SCGB1C1	193079		0.138803
chr11	191931	192431	intergenic|chr11:191931-192431	SCGB1C2	193079		0.138803
chr11	194446	194946	genic|chr11:194446-194946	SCGB1C1	193079		0.095233
chr11	194446	194946	genic|chr11:194446-194946	SCGB1C2	193079		0.095233
chr11	250671	251415	genic|chr11:250671-251415	SIRT3	236362		0.040714
chr11	250671	251415	genic|chr11:250671-251415	PSMD13	236807		0.040713
chr11	304845	306044	intergenic|chr11:304845-306044	IFITM2	308106		0.030778
chr11	304845	306044	intergenic|chr11:304845-306044	B4GALNT4	369794		0.035155
chr11	355365	356632	intergenic|chr11:355365-356632	BET1L	207422		0.059218
chr11	355365	356632	intergenic|chr11:355365-356632	RIC8A	207510		0.059218
chr11	355365	356632	intergenic|chr11:355365-356632	IFITM2	308106		0.073579
chr11	363171	363671	intergenic|chr11:363171-363671	B4GALNT4	369794		0.044567
chr11	447948	448670	intergenic|chr11:447948-448670	PTDSS2	450279		0.314437
chr11	450856	451356	genic|chr11:450856-451356	PTDSS2	450279		0.071432
chr11	568979	569622	intergenic|chr11:568979-569622	MIR210HG	568457		0.123456
chr11	568979	569622	intergenic|chr11:568979-569622	LOC143666	575885		0.086762
chr11	613361	613989	genic|chr11:613361-613989	IRF7	615999		0.142390
chr11	706651	707151	genic|chr11:706651-707151	EPS8L2	706119		0.149704
chr11	707698	708198	genic|chr11:707698-708198	EPS8L2	706119		0.094423
chr11	843848	845167	genic|chr11:843848-845167	PDDC1	777502		0.038766
chr11	843848	845167	genic|chr11:843848-845167	LOC171391	777577		0.038766
chr11	848231	848979	genic|chr11:848231-848979	CD151	832951		0.035191
chr11	944478	945485	genic|chr11:944478-945485	PKP3	394182		0.020844
chr11	945509	946678	genic|chr11:945509-946678	MUC2	1074874		0.038985
chr11	1050891	1051520	genic|chr11:1050891-1051520	LOC101927503	1049777		0.021100
chr11	1411835	1412655	genic|chr11:1411835-1412655	BRSK2	1411128		0.174339
chr11	1585557	1586379	genic|chr11:1585557-1586379	DUSP8	1593150		0.082507
chr11	1585557	1586379	genic|chr11:1585557-1586379	KRTAP5-AS1	1593970		0.082507
chr11	1595345	1596326	genic|chr11:1595345-1596326	DUSP8	1593150		0.122477
chr11	1595345	1596326	genic|chr11:1595345-1596326	KRTAP5-AS1	1593970		0.122478
chr11	1713983	1715643	intergenic|chr11:1713983-1715643	TOLLIP	1330892		0.022778
chr11	1713983	1715643	intergenic|chr11:1713983-1715643	TOLLIP-AS1	1330937		0.022778
chr11	1713983	1715643	intergenic|chr11:1713983-1715643	SYT8	1855539		0.027085
chr11	1853431	1854296	intergenic|chr11:1853431-1854296	SYT8	1855539		0.121829
chr11	1858717	1859380	genic|chr11:1858717-1859380	SYT8	1855539		0.101311
chr11	1970128	1970628	genic|chr11:1970128-1970628	MRPL23	1968501		0.068190
chr11	1989758	1991588	intergenic|chr11:1989758-1991588	SYT8	1855539		0.039564
chr11	2158305	2159734	genic|chr11:2158305-2159734	LINC01219	2012325		0.063429
chr11	2172524	2173619	genic|chr11:2172524-2173619	IGF2-AS	2161741		0.025650
chr11	2194327	2194827	intergenic|chr11:2194327-2194827	TH	2193035		0.102286
chr11	2198321	2198821	intergenic|chr11:2198321-2198821	TH	2193035		0.021673
chr11	2349173	2350825	genic|chr11:2349173-2350825	CTSD	1785222		0.027693
chr11	2349173	2350825	genic|chr11:2349173-2350825	CD81	2398546		0.064463
chr11	2349173	2350825	genic|chr11:2349173-2350825	TSSC2	3402190		0.020505
chr11	2441691	2442356	genic|chr11:2441691-2442356	TRPM5	2444275		0.024879
chr11	2552541	2553041	genic|chr11:2552541-2553041	HOTS	2013637		0.023070
chr11	2889965	2890739	intergenic|chr11:2889965-2890739	KCNQ1DN	2891262		0.102823
chr11	2933759	2934658	genic|chr11:2933759-2934658	SLC22A18AS	2925175		0.130180
chr11	2951343	2952355	intergenic|chr11:2951343-2952355	PHLDA2	2950650		0.075088
chr11	3021756	3022256	genic|chr11:3021756-3022256	NAP1L4	3013607		0.028517
chr11	3181215	3182251	genic|chr11:3181215-3182251	OSBPL5	3186582		0.519116
chr11	3244951	3245618	intergenic|chr11:3244951-3245618	MRGPRG	3240043		0.050051
chr11	3245646	3246146	intergenic|chr11:3245646-3246146	MRGPRG	3240043		0.058457
chr11	3442941	3444945	intergenic|chr11:3442941-3444945	CD81	2398546		0.036836
chr11	4092916	4094750	genic|chr11:4092916-4094750	RRM1	4115914		0.048049
chr11	7039982	7040482	genic|chr11:7039982-7040482	ZNF214	7041586		0.061362
chr11	7039982	7040482	genic|chr11:7039982-7040482	NLRP14	7041699		0.061362
chr11	7926365	7926865	genic|chr11:7926365-7926865	LOC283299	7927502		0.047194
chr11	8214050	8214756	intergenic|chr11:8214050-8214756	RIC3	8190641		0.044303
chr11	8378411	8379030	intergenic|chr11:8378411-8379030	LOC440028	9781080		0.030650
chr11	8831023	8832974	genic|chr11:8831023-8832974	RPL27A	8703994		0.038056
chr11	8931438	8931938	genic|chr11:8931438-8931938	ST5	8932498		0.065206
chr11	8931438	8931938	genic|chr11:8931438-8931938	AKIP1	8932700		0.065206
chr11	8981047	8981547	genic|chr11:8981047-8981547	TMEM9B-AS1	8986221		0.031261
chr11	8981047	8981547	genic|chr11:8981047-8981547	TMEM9B	8986320		0.031257
chr11	9058431	9059419	genic|chr11:9058431-9059419	TMEM9B-AS1	8986221		0.039104
chr11	9058431	9059419	genic|chr11:9058431-9059419	TMEM9B	8986320		0.039099
chr11	9385233	9386327	intergenic|chr11:9385233-9386327	TMEM41B	9336315		0.055893
chr11	9385233	9386327	intergenic|chr11:9385233-9386327	LOC644656	9482245		0.020582
chr11	9385233	9386327	intergenic|chr11:9385233-9386327	ZNF143	9482511		0.020582
chr11	10387834	10388639	genic|chr11:10387834-10388639	ADM	10326526		0.022381
chr11	11641733	11642979	genic|chr11:11641733-11642979	GALNT18	11643561		0.222054
chr11	12696583	12697228	genic|chr11:12696583-12697228	TEAD1	12695968		0.067095
chr11	12701681	12702653	genic|chr11:12701681-12702653	LINC00958	13011095		0.027540
chr11	12884252	12886770	genic|chr11:12884252-12886770	PARVA	12399025		0.037322
chr11	14402336	14403247	intergenic|chr11:14402336-14403247	RRAS2	14380730		0.058913
chr11	14408364	14409386	intergenic|chr11:14408364-14409386	RRAS2	14380730		0.027944
chr11	16627046	16629776	intergenic|chr11:16627046-16629776	OTOG	17568919		0.020332
chr11	16627046	16629776	intergenic|chr11:16627046-16629776	LOC102723330	17718486		0.022916
chr11	17717245	17717846	genic|chr11:17717245-17717846	LOC102723330	17718486		0.129954
chr11	18417438	18418284	genic|chr11:18417438-18418284	LDHA	18415935		0.051996
chr11	19575220	19575720	intergenic|chr11:19575220-19575720	LDHA	18415935		0.024033
chr11	20021665	20022781	genic|chr11:20021665-20022781	DBX1	20181870		0.028068
chr11	20178017	20180615	genic|chr11:20178017-20180615	DBX1	20181870		0.079924
chr11	20363764	20365075	intergenic|chr11:20363764-20365075	HTATIP2	20385230		0.024856
chr11	20611315	20611815	intergenic|chr11:20611315-20611815	SLC6A5	20620945		0.055893
chr11	20618283	20618783	intergenic|chr11:20618283-20618783	SLC6A5	20620945		0.127786
chr11	20622667	20623167	genic|chr11:20622667-20623167	SLC6A5	20620945		0.107151
chr11	20692470	20692970	genic|chr11:20692470-20692970	NELL1	20691096		0.140189
chr11	27465220	27466152	genic|chr11:27465220-27466152	LGR4	27494322		0.054059
chr11	31819227	31821282	genic|chr11:31819227-31821282	DKFZp686K1684	31838113		0.125695
chr11	31819227	31821282	genic|chr11:31819227-31821282	WT1-AS	32457063		0.021528
chr11	31819227	31821282	genic|chr11:31819227-31821282	WT1	32457081		0.021528
chr11	32449619	32450207	genic|chr11:32449619-32450207	WT1-AS	32457063		0.037706
chr11	32449619	32450207	genic|chr11:32449619-32450207	WT1	32457081		0.037705
chr11	32606404	32606904	genic|chr11:32606404-32606904	EIF3M	32605312		0.077913
chr11	32852317	32852817	genic|chr11:32852317-32852817	PRRG4	32851480		0.055014
chr11	32915642	32916142	genic|chr11:32915642-32916142	QSER1	32914723		0.070533
chr11	33397099	33399020	intergenic|chr11:33397099-33399020	CD59	33758025		0.023376
chr11	33756755	33757255	genic|chr11:33756755-33757255	CD59	33758025		0.094844
chr11	33912610	33913288	genic|chr11:33912610-33913288	LMO2	33913836		0.334710
chr11	34567815	34568444	intergenic|chr11:34567815-34568444	ELF5	34535347		0.035368
chr11	36530675	36531175	genic|chr11:36530675-36531175	TRAF6	36531863		0.039235
chr11	36585639	36586702	intergenic|chr11:36585639-36586702	C11orf74	36616042		0.051300
chr11	43334564	43335064	genic|chr11:43334564-43335064	API5	43333504		0.056030
chr11	43578992	43580045	intergenic|chr11:43578992-43580045	HSD17B12	43702142		0.020552
chr11	43945039	43945809	intergenic|chr11:43945039-43945809	C11orf96	43964105		0.039787
chr11	43965467	43965967	intergenic|chr11:43965467-43965967	C11orf96	43964105		0.097637
chr11	44115756	44116256	intergenic|chr11:44115756-44116256	EXT2	44117098		0.140005
chr11	45167023	45167700	intergenic|chr11:45167023-45167700	PRDM11	45168893		0.148519
chr11	45306741	45307241	genic|chr11:45306741-45307241	SYT13	45307884		0.090467
chr11	45361341	45362325	intergenic|chr11:45361341-45362325	NUP160	47870096		0.020764
chr11	45684350	45684850	genic|chr11:45684350-45684850	CHST1	45687206		0.095618
chr11	45699262	45699762	intergenic|chr11:45699262-45699762	CHST1	45687206		0.035063
chr11	45941673	45942173	intergenic|chr11:45941673-45942173	LARGE2	45943171		0.092930
chr11	46141056	46141935	genic|chr11:46141056-46141935	PHF21A	46142985		0.022492
chr11	46316059	46317485	genic|chr11:46316059-46317485	CREB3L1	46299188		0.024295
chr11	46400984	46401587	genic|chr11:46400984-46401587	CRY2	45868956		0.040111
chr11	46847956	46848918	genic|chr11:46847956-46848918	F2	46740715		0.029922
chr11	46925393	46925893	genic|chr11:46925393-46925893	LRP4	46940173		0.022673
chr11	46938089	46939150	genic|chr11:46938089-46939150	LRP4	46940173		0.204185
chr11	46941351	46941851	intergenic|chr11:46941351-46941851	LRP4	46940173		0.060933
chr11	46998475	46999589	genic|chr11:46998475-46999589	LRP4	46940173		0.021128
chr11	47182511	47183718	genic|chr11:47182511-47183718	NR1H3	47279467		0.020096
chr11	47206469	47207487	genic|chr11:47206469-47207487	NR1H3	47279467		0.020852
chr11	47280982	47281482	genic|chr11:47280982-47281482	NR1H3	47279467		0.054375
chr11	47376552	47377196	genic|chr11:47376552-47377196	AGBL2	47736928		0.020881
chr11	47485931	47486431	intergenic|chr11:47485931-47486431	PSMC3	47448024		0.020231
chr11	47573861	47575406	intergenic|chr11:47573861-47575406	MTCH2	47664206		0.044195
chr11	47789797	47790297	intergenic|chr11:47789797-47790297	FNBP4	47789030		0.046203
chr11	56980667	56981228	intergenic|chr11:56980667-56981228	YPEL4	57417417		0.020591
chr11	58694779	58696088	intergenic|chr11:58694779-58696088	TMEM132A	60691912		0.024874
chr11	58911924	58912745	genic|chr11:58911924-58912745	FAM111A	58910218		0.090193
chr11	58911924	58912745	genic|chr11:58911924-58912745	LOC101927204	58910281		0.090192
chr11	58938054	58938554	intergenic|chr11:58938054-58938554	DTX4	58939811		0.056151
chr11	58940720	58941220	genic|chr11:58940720-58941220	DTX4	58939811		0.101444
chr11	58946751	58948149	genic|chr11:58946751-58948149	TMEM132A	60691912		0.021830
chr11	60692474	60692974	genic|chr11:60692474-60692974	TMEM132A	60691912		0.028285
chr11	61158487	61158987	intergenic|chr11:61158487-61158987	TMEM216	61159831		0.042671
chr11	61249924	61250424	genic|chr11:61249924-61250424	PPP1R32	61248584		0.054688
chr11	61256277	61256952	genic|chr11:61256277-61256952	PPP1R32	61248584		0.088197
chr11	61519471	61520699	intergenic|chr11:61519471-61520699	MYRF	61522860		0.169816
chr11	61519471	61520699	intergenic|chr11:61519471-61520699	DKFZP434K028	61525136		0.170464
chr11	61537026	61537526	genic|chr11:61537026-61537526	DKFZP434K028	61525136		0.030788
chr11	62320548	62321385	intergenic|chr11:62320548-62321385	AHNAK	62314332		0.194780
chr11	62320548	62321385	intergenic|chr11:62320548-62321385	TUT1	62359109		0.042797
chr11	62360935	62361435	genic|chr11:62360935-62361435	TUT1	62359109		0.044231
chr11	62448192	62448938	intergenic|chr11:62448192-62448938	LRRN4CL	62457371		0.034860
chr11	62476862	62477481	genic|chr11:62476862-62477481	GNG3	62475065		0.167714
chr11	62476862	62477481	genic|chr11:62476862-62477481	TAF6L	62538774		0.020235
chr11	62537034	62537872	intergenic|chr11:62537034-62537872	TAF6L	62538774		0.074542
chr11	62647634	62649773	genic|chr11:62647634-62649773	ASRGL1	62104773		0.048649
chr11	62647634	62649773	genic|chr11:62647634-62649773	GNG3	62475065		0.026218
chr11	62647634	62649773	genic|chr11:62647634-62649773	TTC9C	62495951		0.020384
chr11	62647634	62649773	genic|chr11:62647634-62649773	WDR74	62607628		0.058873
chr11	62783991	62784491	intergenic|chr11:62783991-62784491	SLC22A8	62783317		0.053459
chr11	63257246	63257990	genic|chr11:63257246-63257990	HRASLS5	63258680		0.132217
chr11	63536722	63537661	intergenic|chr11:63536722-63537661	C11orf95	63536113		0.127399
chr11	63743336	63744445	genic|chr11:63743336-63744445	COX8A	63742078		0.074693
chr11	63932021	63932657	genic|chr11:63932021-63932657	MACROD1	63933585		0.078192
chr11	63971930	63972430	genic|chr11:63971930-63972430	FERMT3	63974151		0.035286
chr11	63975092	63975592	genic|chr11:63975092-63975592	FERMT3	63974151		0.051763
chr11	64036930	64039454	genic|chr11:64036930-64039454	COX8A	63742078		0.047365
chr11	64036930	64039454	genic|chr11:64036930-64039454	PPP1R14B	64014413		0.126719
chr11	64036930	64039454	genic|chr11:64036930-64039454	LOC105369340	64014525		0.126718
chr11	64036930	64039454	genic|chr11:64036930-64039454	GPR137	64053581		0.098403
chr11	64036930	64039454	genic|chr11:64036930-64039454	CATSPERZ	64067862		0.063717
chr11	64036930	64039454	genic|chr11:64036930-64039454	TRMT112	64085556		0.104050
chr11	64036930	64039454	genic|chr11:64036930-64039454	PRDX5	64085559		0.104050
chr11	64497035	64498080	genic|chr11:64497035-64498080	RASGRP2	64511630		0.028957
chr11	64512467	64512967	intergenic|chr11:64512467-64512967	RASGRP2	64511630		0.032246
chr11	64513003	64513888	genic|chr11:64513003-64513888	RASGRP2	64511630		0.092786
chr11	64544781	64545536	genic|chr11:64544781-64545536	SF1	64546316		0.064846
chr11	64877695	64878384	genic|chr11:64877695-64878384	TM7SF2	64879325		0.066975
chr11	64971783	64972669	genic|chr11:64971783-64972669	SLC22A20	64981310		0.095368
chr11	65077960	65079018	intergenic|chr11:65077960-65079018	DPF2	65101224		0.037882
chr11	65254663	65255531	intergenic|chr11:65254663-65255531	SLC22A20	64981310		0.020577
chr11	65254663	65255531	intergenic|chr11:65254663-65255531	FRMD8	65154040		0.026803
chr11	65254663	65255531	intergenic|chr11:65254663-65255531	MALAT1	65265208		0.023087
chr11	65265724	65266737	genic|chr11:65265724-65266737	MALAT1	65265208		0.358451
chr11	65341499	65342072	genic|chr11:65341499-65342072	SSSCA1-AS1	65337884		0.054891
chr11	65341499	65342072	genic|chr11:65341499-65342072	SSSCA1	65337929		0.054891
chr11	65374346	65375201	genic|chr11:65374346-65375201	SSSCA1-AS1	65337884		0.023780
chr11	65374346	65375201	genic|chr11:65374346-65375201	SSSCA1	65337929		0.023780
chr11	65374346	65375201	genic|chr11:65374346-65375201	RELA	65430443		0.026028
chr11	65374346	65375201	genic|chr11:65374346-65375201	LRFN4	66624875		0.020744
chr11	65624255	65624755	genic|chr11:65624255-65624755	CFL1	65625804		0.043013
chr11	65626366	65627238	intergenic|chr11:65626366-65627238	CFL1	65625804		0.212924
chr11	65626366	65627238	intergenic|chr11:65626366-65627238	MUS81	65627871		0.304685
chr11	65666386	65667237	genic|chr11:65666386-65667237	FOSL1	65667997		0.151404
chr11	65812414	65813019	genic|chr11:65812414-65813019	GAL3ST3	65816651		0.100309
chr11	65835413	65836131	genic|chr11:65835413-65836131	GAL3ST3	65816651		0.035633
chr11	65835413	65836131	genic|chr11:65835413-65836131	PACS1	65837823		0.024294
chr11	66046198	66046698	genic|chr11:66046198-66046698	CNIH2	66045671		0.042353
chr11	66085445	66085945	intergenic|chr11:66085445-66085945	CD248	66084515		0.054141
chr11	66090327	66090827	intergenic|chr11:66090327-66090827	CD248	66084515		0.039757
chr11	66095717	66096415	intergenic|chr11:66095717-66096415	BRMS1	66112582		0.031035
